method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,786.830,436.587,13.082,1745.333,461,7,,3374.328419,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,722.430,397.335,9.186,1784.000,468,8,,5178.424802,591271.705715
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,793.081,421.092,13.488,1784.000,468,8,,3350.311847,595116.938757
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,4,210,792.600,434.397,12.895,1745.333,461,7,,3272.289291,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,5,227,722.420,398.066,7.517,1784.000,468,8,,4983.788401,596125.942233
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,790.976,440.206,28.806,1745.333,461,7,,3449.846222,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,734.480,401.052,23.387,1784.000,468,8,,5324.142157,686894.096407
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,800.420,425.106,28.341,1784.000,468,8,,3458.498649,689985.798378
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,790.349,440.913,28.765,1745.333,461,7,,3436.336679,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,720.420,394.389,21.999,1784.000,468,8,,5243.166611,670229.260692
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,786.660,434.028,25.238,1753.333,463,7,,3313.754414,667265.400000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,746.945,399.378,20.238,1784.000,468,8,,5094.359464,608588.525738
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,794.420,417.087,24.601,1797.333,471,8,,3411.005902,598020.530045
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,792.845,435.190,25.098,1753.333,463,7,,3361.076862,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,724.420,403.404,21.084,1784.000,468,8,,5155.737289,588422.976005
