method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,784.778,438.210,13.123,1745.333,461,7,,3330.164942,667256.440000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,725.742,398.866,8.092,1784.000,468,8,,5147.280640,603490.266117
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,787.434,414.457,12.172,1784.000,468,8,,3340.800671,588169.394025
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,793.645,437.603,28.211,1745.333,461,7,,3378.603336,761495.480000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,729.420,403.239,24.374,1784.000,468,8,,5251.724554,661346.613527
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,799.420,423.803,28.251,1784.000,468,8,,3487.236174,688650.891291
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,793.240,428.920,23.598,1753.333,463,7,,3449.753129,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,722.558,394.987,19.336,1784.000,468,8,,5127.655931,578037.105581
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,792.957,420.900,24.684,1797.333,471,8,,3402.376686,593859.245357
