method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,786.440,437.301,13.498,1745.333,461,7,,3370.704006,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,719.420,393.029,7.120,1784.000,468,8,,5077.872864,608168.579085
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,789.050,414.377,12.344,1784.000,468,8,,3358.678662,594916.926550
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,4,210,787.500,433.024,13.150,1745.333,461,7,,3327.810636,667278.840000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,5,227,736.618,399.682,9.155,1784.000,468,8,,5099.878814,597573.575737
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,792.642,439.882,28.576,1745.333,461,7,,3418.084182,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,729.420,403.748,24.178,1784.000,468,8,,5377.531883,678300.950135
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,796.496,419.545,26.662,1784.000,468,8,,3431.450313,690454.224260
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,793.070,437.847,28.490,1745.333,461,7,,3429.012337,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,729.430,399.699,23.561,1784.000,468,8,,5192.398994,664078.443863
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,789.410,434.045,25.305,1753.333,463,7,,3281.413834,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,725.178,400.678,20.132,1784.000,468,8,,5178.424802,610729.958037
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,796.354,416.509,24.355,1797.333,471,8,,3422.165136,590956.122532
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,788.280,437.336,25.114,1753.333,463,7,,3302.131284,667265.400000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,723.170,395.094,20.336,1784.000,468,8,,5105.410136,573474.802255
