method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Dyna-Bound,COLONY_GNN,100,Normal Load,1,159,783.688,422.204,11.828,1745.333,461,7,,3512.826974,667256.440000
Dyna-Bound,COLONY_GNN,100,Normal Load,2,176,752.320,413.993,10.077,1784.000,468,8,,5580.543148,578234.351541
Dyna-Bound,COLONY_GNN,100,Normal Load,3,193,770.277,411.578,11.675,1784.000,468,8,,3591.902438,583528.522195
Dyna-Bound,COLONY_GNN,100,Burst Load,1,159,785.350,427.088,26.780,1745.333,461,7,,3656.314292,761508.920000
Dyna-Bound,COLONY_GNN,100,Burst Load,2,176,746.853,411.900,24.403,1784.000,468,8,,5490.710882,666573.736385
Dyna-Bound,COLONY_GNN,100,Burst Load,3,193,778.420,416.328,27.134,1784.000,468,8,,3694.094807,670955.037492
Dyna-Bound,COLONY_GNN,100,Churn,1,159,792.870,437.864,24.707,1753.333,463,7,,3451.017702,667256.440000
Dyna-Bound,COLONY_GNN,100,Churn,2,176,755.583,410.932,22.162,1784.000,468,8,,5138.851687,579413.722389
Dyna-Bound,COLONY_GNN,100,Churn,3,193,776.310,413.147,23.039,1797.333,471,8,,3567.402914,577449.132242
