method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Dyna-Bound,COLONY_GNN,100,Normal Load,1,159,800.291,426.573,13.018,1745.333,461,7,,3680.366024,667265.400000
Dyna-Bound,COLONY_GNN,100,Normal Load,2,176,748.220,406.504,9.857,1784.000,468,8,,5184.127913,576464.719644
Dyna-Bound,COLONY_GNN,100,Normal Load,3,193,774.420,413.945,12.312,1784.000,468,8,,3622.307153,580374.925210
Dyna-Bound,COLONY_GNN,100,Burst Load,1,159,793.450,440.642,29.046,1745.333,461,7,,3487.236174,761504.440000
Dyna-Bound,COLONY_GNN,100,Burst Load,2,176,759.071,409.892,25.314,1784.000,468,8,,5515.811274,667859.918104
Dyna-Bound,COLONY_GNN,100,Burst Load,3,193,784.420,414.080,27.038,1784.000,468,8,,3712.565281,672332.097991
Dyna-Bound,COLONY_GNN,100,Churn,1,159,783.046,430.652,23.647,1753.333,463,7,,3419.679001,667260.920000
Dyna-Bound,COLONY_GNN,100,Churn,2,176,744.988,402.154,19.989,1784.000,468,8,,5227.304992,576658.972300
Dyna-Bound,COLONY_GNN,100,Churn,3,193,776.178,412.451,23.509,1797.333,471,8,,3622.307153,586515.491518
