method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol-GNN,COLONY_GNN,100,Normal Load,1,159,794.522,440.527,13.783,1745.333,461,7,,3379.173112,667269.880000
DynaCol-GNN,COLONY_GNN,100,Normal Load,2,176,723.420,393.611,8.796,1784.000,468,8,,5175.577949,564504.348728
DynaCol-GNN,COLONY_GNN,100,Normal Load,3,193,769.020,412.565,10.952,1784.000,468,8,,4644.487563,539147.894063
DynaCol-GNN,COLONY_GNN,100,Normal Load,4,210,800.140,434.080,13.776,1745.333,461,7,,3953.958963,667260.920000
DynaCol-GNN,COLONY_GNN,100,Churn,1,159,785.902,439.636,25.552,1753.333,463,7,,3355.087773,667265.400000
DynaCol-GNN,COLONY_GNN,100,Normal Load,5,227,718.420,394.949,7.407,1784.000,468,8,,5053.342077,594221.976206
DynaCol-GNN,COLONY_GNN,100,Churn,2,176,712.420,391.030,18.486,1784.000,468,8,,5164.221772,573313.808505
DynaCol-GNN,COLONY_GNN,100,Churn,3,193,769.620,407.495,21.781,1797.333,471,8,,4556.813306,536838.939420
DynaCol-GNN,COLONY_GNN,100,Churn,4,210,799.780,437.528,25.770,1753.333,463,7,,3970.635297,667256.440000
DynaCol-GNN,COLONY_GNN,100,Churn,5,227,725.130,401.205,19.729,1784.000,468,8,,5102.642976,604528.263974
DynaCol-GNN,COLONY_GNN,100,Burst Load,1,159,786.064,436.505,28.034,1745.333,461,7,,3425.361863,761517.880000
DynaCol-GNN,COLONY_GNN,100,Burst Load,2,176,725.270,403.902,24.750,1784.000,468,8,,5356.642469,678670.147188
DynaCol-GNN,COLONY_GNN,100,Burst Load,3,193,748.515,399.616,23.322,1784.000,468,8,,4660.873844,602499.653192
DynaCol-GNN,COLONY_GNN,100,Burst Load,4,210,800.670,437.150,28.205,1745.333,461,7,,3992.005678,761508.920000
DynaCol-GNN,COLONY_GNN,100,Burst Load,5,227,720.420,400.446,23.644,1784.000,468,8,,5234.636513,676161.623773
DynaCol-GNN,COLONY_GNN,100,Churn,1,159,792.781,437.201,25.803,1753.333,463,7,,3323.111998,667260.920000
DynaCol-GNN,COLONY_GNN,100,Churn,2,176,731.811,399.360,21.026,1784.000,468,8,,5250.628160,580624.301831
DynaCol-GNN,COLONY_GNN,100,Churn,3,193,774.890,405.792,21.961,1797.333,471,8,,4614.890338,527180.980425
DynaCol-GNN,COLONY_GNN,100,Churn,4,210,791.510,430.526,24.908,1753.333,463,7,,3844.171617,667251.960000
DynaCol-GNN,COLONY_GNN,100,Churn,5,227,761.062,403.734,20.445,1784.000,468,8,,4986.428120,584691.392947
