method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,793.760,440.716,29.290,1745.333,461,7,,3394.047022,761504.440000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,729.420,394.397,22.204,1784.000,468,8,,5266.050044,692354.782032
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,791.951,437.266,14.043,1745.333,461,7,,3338.431309,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,723.687,392.482,7.760,1784.000,468,8,,5181.274788,575991.417210
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,787.420,413.935,12.518,1784.000,468,8,,3406.069569,595645.644353
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,4,210,790.218,437.819,13.366,1745.333,461,7,,3328.987373,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,781.140,431.750,24.430,1753.333,463,7,,3407.302313,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,5,227,725.414,397.598,8.639,1784.000,468,8,,5083.356528,560101.676697
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,722.420,394.993,19.401,1784.000,468,8,,5218.612134,572643.138416
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,793.420,419.356,24.901,1797.333,471,8,,3387.684883,589663.399718
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,786.152,435.084,25.116,1753.333,463,7,,3368.292054,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,722.420,398.856,21.247,1784.000,468,8,,5102.642976,602658.692857
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,794.040,442.358,29.055,1745.333,461,7,,3441.236980,761517.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,728.930,402.934,23.339,1784.000,468,8,,5300.752186,677394.915626
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,799.625,421.947,27.687,1784.000,468,8,,3435.113783,691343.214732
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,785.700,434.070,27.882,1745.333,461,7,,3424.146765,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,722.890,398.269,22.788,1784.000,468,8,,5175.694225,686507.394019
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,784.600,436.957,25.623,1753.333,463,7,,3304.449382,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,721.734,401.274,20.366,1784.000,468,8,,5072.401018,595143.871407
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,789.420,419.153,24.848,1797.333,471,8,,3356.283882,600449.646550
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,793.680,431.476,23.986,1753.333,463,7,,3411.005902,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,717.420,395.866,19.113,1784.000,468,8,,5155.737289,578024.418549
