method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol-RL,COLONY_RL,100,Normal Load,1,159,815.126,435.495,14.415,1745.333,461,7,,4063.174920,667265.400000
DynaCol-RL,COLONY_RL,100,Normal Load,2,176,727.470,401.963,9.121,1784.000,468,8,,5236.026858,601700.531853
DynaCol-RL,COLONY_RL,100,Normal Load,3,193,764.803,410.182,9.930,1784.000,468,8,,4721.352202,597298.086697
DynaCol-RL,COLONY_RL,100,Burst Load,1,159,810.720,436.563,29.882,1745.333,461,7,,4216.981097,761513.400000
DynaCol-RL,COLONY_RL,100,Burst Load,2,176,734.249,399.819,23.368,1784.000,468,8,,5209.211943,669961.600514
DynaCol-RL,COLONY_RL,100,Burst Load,3,193,762.084,405.352,24.083,1784.000,468,8,,4988.459809,669075.950603
DynaCol-RL,COLONY_RL,100,Churn,1,159,810.974,432.748,24.989,1753.333,463,7,,4001.009898,667265.400000
DynaCol-RL,COLONY_RL,100,Churn,2,176,727.420,397.416,19.837,1784.000,468,8,,5102.642976,606512.825246
DynaCol-RL,COLONY_RL,100,Churn,3,193,772.420,405.627,21.864,1797.333,471,8,,4820.469171,578670.786719
