method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,779.892,436.827,28.245,1745.333,461,7,,3442.464240,761517.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,731.420,399.920,23.098,1784.000,468,8,,5398.584860,677780.543417
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,784.300,437.623,13.488,1745.333,461,7,,3306.770738,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,730.439,398.160,8.712,1784.000,468,8,,5031.735056,594275.458683
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,794.170,419.687,12.916,1784.000,468,8,,3368.292054,597285.809435
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,4,210,790.710,437.829,13.737,1745.333,461,7,,3412.242222,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,795.290,442.469,26.101,1753.333,463,7,,3398.691801,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,5,227,731.787,398.249,8.537,1784.000,468,8,,5119.291077,597246.066585
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,722.420,396.223,19.399,1784.000,468,8,,5144.467918,588914.296072
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,789.170,422.123,24.572,1797.333,471,8,,3357.480845,599627.889563
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,789.380,438.590,25.789,1753.333,463,7,,3339.615569,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,727.420,398.455,20.197,1784.000,468,8,,5152.915320,593591.182567
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,791.820,438.108,28.491,1745.333,461,7,,3412.043029,761517.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,724.072,396.555,23.060,1784.000,468,8,,5237.476793,674510.999644
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,803.420,421.567,27.748,1784.000,468,8,,3412.043029,687127.528036
