method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Dyna-Bound,COLONY_GNN,100,Normal Load,1,159,773.990,426.159,12.428,1745.333,461,7,,3411.005902,667265.400000
Dyna-Bound,COLONY_GNN,100,Normal Load,2,176,719.420,394.122,7.413,1784.000,468,8,,5094.359464,571463.315023
Dyna-Bound,COLONY_GNN,100,Normal Load,3,193,773.430,408.233,10.924,1784.000,468,8,,4413.678523,548127.777746
Dyna-Bound,COLONY_GNN,100,Normal Load,4,210,794.810,439.584,13.917,1745.333,461,7,,3853.612890,667269.880000
Dyna-Bound,COLONY_GNN,100,Churn,1,159,769.810,431.543,24.357,1753.333,463,7,,3318.426609,667269.880000
Dyna-Bound,COLONY_GNN,100,Normal Load,5,227,722.885,400.088,8.540,1784.000,468,8,,5186.984182,590634.298148
Dyna-Bound,COLONY_GNN,100,Churn,2,176,723.420,390.924,18.808,1784.000,468,8,,5147.280640,576242.031541
Dyna-Bound,COLONY_GNN,100,Churn,3,193,772.820,410.714,23.403,1797.333,471,8,,4590.139586,541776.513952
Dyna-Bound,COLONY_GNN,100,Churn,4,210,788.373,434.589,24.856,1753.333,463,7,,3874.228926,667269.880000
Dyna-Bound,COLONY_GNN,100,Churn,5,227,722.420,393.243,20.108,1784.000,468,8,,5102.642976,589034.542902
Dyna-Bound,COLONY_GNN,100,Burst Load,1,159,773.029,424.960,26.925,1745.333,461,7,,3660.473921,761499.960000
Dyna-Bound,COLONY_GNN,100,Burst Load,2,176,724.420,398.482,22.787,1784.000,468,8,,5274.682913,654480.078773
Dyna-Bound,COLONY_GNN,100,Burst Load,3,193,757.810,402.841,24.621,1784.000,468,8,,4715.520142,649807.102166
Dyna-Bound,COLONY_GNN,100,Burst Load,4,210,781.985,433.085,27.987,1745.333,461,7,,3949.537533,761517.880000
Dyna-Bound,COLONY_GNN,100,Burst Load,5,227,721.420,391.767,22.120,1784.000,468,8,,5220.481195,660322.147724
