method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,789.895,436.072,12.882,1745.333,461,7,,3304.449382,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,718.670,397.916,7.524,1784.000,468,8,,5023.679984,587780.149130
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,787.920,420.677,13.051,1784.000,468,8,,3375.538290,596696.445357
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,791.804,438.243,28.728,1745.333,461,7,,3419.294981,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,730.420,400.320,22.607,1784.000,468,8,,5309.499301,687084.430001
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,799.791,425.397,28.442,1784.000,468,8,,3506.236734,689791.644124
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,790.530,440.649,25.402,1753.333,463,7,,3363.478489,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,737.886,396.138,19.417,1784.000,468,8,,5077.872864,583327.336005
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,792.420,419.411,24.476,1797.333,471,8,,3403.606757,595644.004353
