method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DRL-based,DRL_STYLE,100,Churn,5,227,709.072,384.295,17.624,1522.667,370,8,,6214.109762,251570.840000
DRL-based,DRL_STYLE,100,Churn,6,244,726.625,391.305,20.133,1506.667,364,8,,5709.142686,254680.960000
DRL-based,DRL_STYLE,100,Churn,7,261,721.831,384.422,19.539,1476.000,360,7,,6994.336025,249129.160000
DRL-based,DRL_STYLE,100,Churn,8,278,715.420,390.363,19.835,1517.333,368,8,,8644.674815,248933.060000
DRL-based,DRL_STYLE,100,Churn,9,295,793.420,409.292,23.116,1530.667,373,8,,6758.346224,247566.440000
DRL-based,DRL_STYLE,100,Churn,10,312,708.420,375.166,16.870,1473.333,359,7,,6378.303720,249674.720000
DRL-based,DRL_STYLE,100,Churn,11,329,707.420,376.445,17.526,1517.333,368,8,,5518.391729,256476.280000
DRL-based,DRL_STYLE,100,Churn,12,346,727.420,390.230,20.183,1520.000,369,8,,6643.878821,250107.680000
DRL-based,DRL_STYLE,100,Churn,13,363,717.420,378.134,17.249,1473.333,359,7,,7314.925362,244756.421875
DRL-based,DRL_STYLE,100,Churn,14,380,712.470,384.075,17.766,1506.667,364,8,,5747.482473,252515.720000
DRL-based,DRL_STYLE,100,Churn,15,397,752.420,400.833,22.364,1512.000,366,8,,7089.138773,249876.720000
DRL-based,DRL_STYLE,100,Churn,16,414,734.420,398.715,20.545,1476.000,360,7,,6578.879308,247461.800000
DRL-based,DRL_STYLE,100,Churn,17,431,747.420,394.086,20.903,1520.000,369,8,,5451.289108,259628.640000
DRL-based,DRL_STYLE,100,Churn,18,448,747.420,392.683,20.091,1512.000,366,8,,6141.145656,255357.440000
DRL-based,DRL_STYLE,100,Churn,19,465,702.420,374.489,16.597,1462.667,355,7,,6592.700483,250352.520000
DRL-based,DRL_STYLE,100,Churn,20,482,705.690,375.797,17.352,1522.667,370,8,,5373.502449,251247.080000
