method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,787.438,436.927,11.790,1745.333,461,7,,3427.794648,761495.480000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,734.420,401.506,7.441,1784.000,468,8,,5093.757113,680879.179755
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,802.610,425.422,12.653,1784.000,468,8,,3469.687178,695973.229611
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,794.900,443.895,12.763,1745.333,461,7,,3499.880250,761504.440000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,730.270,403.698,7.329,1784.000,468,8,,5240.320157,679517.021898
