method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,1,159,786.820,434.267,13.608,1745.333,461,7,,3284.848671,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,2,176,718.355,393.177,7.798,1784.000,468,8,,5169.893624,598750.356095
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,3,193,788.420,415.509,12.823,1784.000,468,8,,3334.883560,594571.876570
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,4,210,790.750,436.369,13.517,1745.333,461,7,,3375.538290,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Normal Load,5,227,727.420,401.116,8.700,1784.000,468,8,,5119.291077,591633.575402
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,1,159,794.172,440.161,29.090,1745.333,461,7,,3432.670601,761517.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,2,176,724.420,403.000,23.817,1784.000,468,8,,5248.868804,685160.456541
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,3,193,798.420,420.071,27.697,1784.000,468,8,,3517.736782,684968.157374
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,4,210,792.421,437.764,27.712,1745.333,461,7,,3456.022102,761508.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Burst Load,5,227,731.420,403.469,23.328,1784.000,468,8,,5248.868804,672142.272813
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,1,159,793.470,439.806,25.729,1753.333,463,7,,3345.549499,667260.920000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,2,176,722.420,393.639,20.011,1784.000,468,8,,5037.119470,581589.268327
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,3,193,792.420,417.973,24.401,1797.333,471,8,,3368.292054,591228.328036
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,4,210,794.797,435.889,26.021,1753.333,463,7,,3341.986613,667269.880000
DynaCol/DCBO,DYNACOL_DCBO,100,Churn,5,227,731.161,400.706,20.262,1784.000,468,8,,5141.658269,573571.769308
